Date,Open,High,Low,Close,Adj_Close,Volume,Day
4/11/2016,205.25,206.070007,203.910004,204.020004,178.825394,83757500,634
4/12/2016,204.220001,206.25,203.699997,205.919998,180.490814,115350600,635
4/13/2016,207,208.100006,206.839996,208,182.31395,96336400,636
4/14/2016,208.070007,208.600006,207.600006,208.009995,182.322708,65212900,637
4/15/2016,208.009995,208.169998,207.399994,207.779999,182.121094,75761600,638
4/18/2016,207.779999,209.279999,207,209.240005,183.400787,82531000,639
4/19/2016,209.740005,210.199997,208.940002,209.899994,183.979279,88316100,640
4/20/2016,209.949997,210.919998,209.389999,210.100006,184.154617,81100300,641
4/21/2016,210.119995,210.25,208.649994,208.970001,183.164169,85695000,642
4/22/2016,208.550003,209.289993,207.910004,208.970001,183.164169,99251700,643
4/25/2016,208.259995,208.660004,207.539993,208.610001,182.848618,66166500,644
4/26/2016,209.039993,209.520004,208.360001,208.919998,183.120285,75864200,645
4/27/2016,208.470001,209.809998,208.050003,209.350006,183.497177,77329400,646
4/28/2016,208.460007,209.759995,206.960007,207.449997,181.831833,97216200,647
4/29/2016,206.720001,207.130005,205.029999,206.330002,180.850159,142424100,648
5/2/2016,206.919998,208.179993,206.410004,207.970001,182.287643,62188000,649
5/3/2016,206.520004,206.800003,205.279999,206.160004,180.701141,106422100,650
5/4/2016,204.990005,205.850006,204.419998,205.009995,179.693161,92243800,651
5/5/2016,205.559998,205.979996,204.470001,204.970001,179.658066,67619200,652
5/6/2016,204.059998,205.770004,203.880005,205.720001,180.315491,89315000,653
5/9/2016,205.570007,206.399994,205.360001,205.889999,180.464478,74374900,654
5/10/2016,206.720001,208.470001,206.639999,208.449997,182.708328,77472200,655
5/11/2016,207.910004,208.539993,206.5,206.5,180.999191,81727000,656
5/12/2016,207.289993,207.490005,205.369995,206.559998,181.051773,89586300,657
5/13/2016,206.210007,206.860001,204.380005,204.759995,179.473984,96474600,658
5/16/2016,204.960007,207.339996,204.889999,206.779999,181.244568,77486800,659
5/17/2016,206.460007,206.800003,204.229996,204.850006,179.552902,114924900,660
5/18/2016,204.440002,206.300003,203.630005,204.910004,179.60553,120062100,661
5/19/2016,204.059998,204.539993,202.779999,204.199997,178.983215,115430500,662
5/20/2016,204.919998,206.100006,204.860001,205.490005,180.113892,104990400,663
5/23/2016,205.509995,205.839996,204.990005,205.210007,179.868439,58682600,664
5/24/2016,206.169998,208.240005,206.139999,207.869995,182.199997,93537800,665
5/25/2016,208.669998,209.770004,207.869995,209.279999,183.435852,76621400,666
5/26/2016,209.440002,209.710007,208.970001,209.339996,183.488449,55280700,667
5/27/2016,209.529999,210.25,209.470001,210.240005,184.277328,64211200,668
5/31/2016,210.559998,210.690002,209.179993,209.839996,183.926712,109879400,669
6/1/2016,209.119995,210.479996,208.889999,210.270004,184.303604,69936200,670
6/2/2016,209.800003,210.929993,209.240005,210.910004,184.864532,63044700,671
6/3/2016,210.25,210.690002,208.860001,210.279999,184.312393,101757100,672
6/6/2016,210.699997,211.770004,210.509995,211.350006,185.250229,64887000,673
6/7/2016,211.529999,212.339996,211.5,211.679993,185.53949,60974800,674
6/8/2016,211.839996,212.520004,211.690002,212.369995,186.144287,66170900,675
6/9/2016,211.509995,212.220001,211.190002,212.080002,185.890076,73786900,676
6/10/2016,210.460007,210.860001,209.429993,210.070007,184.128265,113829200,677
6/13/2016,209.360001,210.369995,208.350006,208.449997,182.708328,117751200,678
6/14/2016,208,208.740005,206.919998,208.039993,182.348938,125059300,679
6/15/2016,208.039993,209.360001,207.529999,207.75,182.094788,109124500,680
6/16/2016,207.75,208.570007,205.589996,208.369995,182.638229,149533100,681
6/17/2016,207.169998,207.199997,205.75,206.520004,181.958084,117055700,682
6/20/2016,208.820007,209.610001,207.75,207.850006,183.129868,82789600,683
6/21/2016,208.300003,208.919998,207.779999,208.440002,183.649704,72461700,684
6/22/2016,208.649994,209.5,207.929993,208.100006,183.350159,95560500,685
6/23/2016,209.809998,210.869995,209.270004,210.809998,185.737808,102731400,686
6/24/2016,203.630005,210.850006,202.720001,203.240005,179.068192,333444400,687
6/27/2016,201.589996,201.600006,198.649994,199.600006,175.861053,230775800,688
6/28/2016,201.479996,203.229996,201.119995,203.199997,179.032898,159382400,689
6/29/2016,204.839996,206.929993,204.720001,206.660004,182.081375,137328600,690
6/30/2016,207.210007,209.539993,206.559998,209.479996,184.565979,165021900,691
7/1/2016,209.479996,210.490005,209.289993,209.919998,184.953705,106055300,692
7/5/2016,208.949997,209.080002,207.710007,208.410004,183.623276,109803700,693
7/6/2016,207.830002,209.800003,207.059998,209.660004,184.724609,96021500,694
7/7/2016,209.869995,210.649994,208.630005,209.529999,184.610031,85593800,695
7/8/2016,211.050003,212.940002,210.779999,212.649994,187.358994,133971000,696
7/11/2016,213.190002,214.070007,212.949997,213.399994,188.019791,73633900,697
7/12/2016,214.529999,215.300003,213.429993,214.949997,189.385452,101275600,698
7/13/2016,215.440002,215.449997,214.350006,214.919998,189.359009,87324100,699
7/14/2016,216.399994,216.669998,215.660004,216.119995,190.416275,91230900,700
7/15/2016,216.779999,217.009995,215.309998,215.830002,190.160797,107155400,701
7/18/2016,215.970001,216.600006,215.669998,216.410004,190.671844,58725900,702
7/19/2016,215.919998,216.229996,215.630005,216.190002,190.477982,54345700,703
7/20/2016,216.190002,217.369995,216.190002,217.089996,191.270935,58159500,704
7/21/2016,216.960007,217.220001,215.75,216.270004,190.548462,67777300,705
7/22/2016,216.410004,217.300003,216.100006,217.240005,191.403091,62787500,706
7/25/2016,217,217.059998,215.970001,216.649994,190.88324,55873100,707
7/26/2016,216.529999,217.169998,215.759995,216.75,190.971375,70080500,708
7/27/2016,217.190002,217.270004,215.619995,216.520004,190.768738,84083900,709
7/28/2016,216.289993,217.110001,215.75,216.770004,190.989029,65035700,710
7/29/2016,216.460007,217.539993,216.130005,217.119995,191.297333,79519400,711
8/1/2016,217.190002,217.649994,216.410004,216.940002,191.138763,73311400,712
8/2/2016,216.649994,216.830002,214.570007,215.550003,189.914124,92295500,713
8/3/2016,215.479996,216.25,215.130005,216.179993,190.469162,53993600,714
8/4/2016,216.309998,216.779999,214.25,216.410004,190.671844,46585500,715
8/5/2016,216.410004,218.229996,216.410004,218.179993,192.231262,71892200,716
8/8/2016,218.399994,218.520004,217.740005,218.050003,192.116776,39906500,717
8/9/2016,218.130005,218.759995,217.800003,218.179993,192.231262,51251700,718
8/10/2016,218.309998,218.399994,217.229996,217.639999,191.755569,57941100,719
8/11/2016,218.259995,218.940002,217.949997,218.649994,192.645432,72504300,720
8/12/2016,218.289993,218.710007,217.990005,218.460007,192.477982,61313500,721
8/15/2016,218.889999,219.5,218.880005,219.089996,193.033081,49813500,722
8/16/2016,218.600006,218.679993,217.960007,217.960007,192.03746,53213600,723
8/17/2016,218,218.529999,217.020004,218.369995,192.398712,75134300,724
8/18/2016,218.339996,218.899994,218.210007,218.860001,192.830414,52989300,725
8/19/2016,218.309998,218.75,217.740005,218.539993,192.548462,75443000,726
8/22/2016,218.259995,218.800003,217.830002,218.529999,192.539658,61368800,727
8/23/2016,219.25,219.600006,218.899994,218.970001,192.927338,53399200,728
8/24/2016,218.800003,218.910004,217.360001,217.850006,191.940521,71728900,729
8/25/2016,217.399994,218.190002,217.220001,217.699997,191.80838,69224800,730
8/26/2016,217.919998,219.119995,216.25,217.289993,191.447113,122506300,731
8/29/2016,217.440002,218.669998,217.399994,218.360001,192.389923,70502200,732
8/30/2016,218.259995,218.589996,217.350006,218,192.072693,58114500,733
8/31/2016,217.610001,217.75,216.470001,217.380005,191.526459,85269500,734
9/1/2016,217.369995,217.729996,216.029999,217.389999,191.535248,97844200,735
9/2/2016,218.389999,218.869995,217.699997,218.369995,192.398712,79293900,736
9/6/2016,218.699997,219.119995,217.860001,219.029999,192.980225,56702100,737
9/7/2016,218.839996,219.220001,218.300003,219.009995,192.96254,76554900,738
9/8/2016,218.619995,218.940002,218.149994,218.509995,192.522034,74102900,739
9/9/2016,216.970001,217.029999,213.25,213.279999,187.914032,221589100,740
9/12/2016,212.389999,216.809998,212.309998,216.339996,190.610107,168110900,741
9/13/2016,214.839996,215.149994,212.5,213.229996,187.870041,182828800,742
9/14/2016,213.289993,214.699997,212.5,213.149994,187.799484,134185500,743
9/15/2016,212.960007,215.729996,212.75,215.279999,189.676193,134427900,744
9/16/2016,213.479996,213.690002,212.570007,213.369995,188.942947,155236400,745
9/19/2016,214.130005,214.880005,213.029999,213.410004,188.97847,80250500,746
9/20/2016,214.410004,214.589996,213.380005,213.419998,188.987259,69665300,747
9/21/2016,214.240005,216.029999,213.440002,215.820007,191.112503,110284400,748
9/22/2016,217,217.529999,216.710007,217.179993,192.316803,76678700,749
9/23/2016,216.720001,216.880005,215.880005,215.990005,191.263016,73630900,750
9/26/2016,215.020004,215.229996,214.009995,214.240005,189.713379,89827300,751
9/27/2016,214.050003,215.679993,213.619995,215.570007,190.891144,78494800,752
9/28/2016,215.830002,216.820007,214.710007,216.639999,191.838623,87411000,753
9/29/2016,216.399994,216.869995,214.039993,214.679993,190.103012,128070600,754
9/30/2016,215.649994,217.119995,215.360001,216.300003,191.537567,117202900,755
10/3/2016,215.820007,216.039993,215.039993,215.779999,191.077072,83512100,756
10/4/2016,215.910004,216.169998,213.990005,214.679993,190.103012,119948100,757
10/5/2016,215.410004,216.130005,215.330002,215.630005,190.944214,72816000,758
10/6/2016,215.369995,216.039993,214.740005,215.779999,191.077072,62927400,759
10/7/2016,216.100006,216.300003,214.190002,215.039993,190.421799,89788300,760
10/10/2016,216.160004,216.699997,215.990005,216.160004,191.41362,51855000,761
10/11/2016,215.660004,215.740005,212.580002,213.429993,188.996124,130367400,762
10/12/2016,213.589996,214.320007,213.009995,213.710007,189.24408,73866100,763
10/13/2016,212.160004,213.589996,211.210007,213.009995,188.624191,101357000,764
10/14/2016,214.149994,214.690002,213.029999,213.119995,188.721603,93346200,765
10/17/2016,213.089996,213.389999,212.169998,212.380005,188.06633,58275700,766
10/18/2016,214.240005,214.309998,213.270004,213.710007,189.24408,76869700,767
10/19/2016,214.020004,214.639999,213.600006,214.279999,189.748795,66519200,768
10/20/2016,213.869995,214.529999,213.110001,213.880005,189.394608,73639800,769
10/21/2016,213.880005,214.080002,212.759995,213.979996,189.483154,89089100,770
10/24/2016,215,215.320007,214.479996,214.889999,190.288971,60146600,771
10/25/2016,214.679993,214.979996,213.979996,214.169998,189.651398,66542300,772
10/26/2016,213.210007,214.419998,212.929993,213.740005,189.27063,75705500,773
10/27/2016,214.580002,214.619995,213.080002,213.169998,188.765915,77220200,774
10/28/2016,213.139999,213.929993,211.710007,212.539993,188.208023,140623200,775
10/31/2016,212.929993,213.190002,212.360001,212.550003,188.216843,61272500,776
11/1/2016,212.929993,212.990005,209.600006,211.009995,186.853165,122781800,777
11/2/2016,210.649994,211.100006,209.229996,209.740005,185.728577,103330800,778
11/3/2016,209.990005,210.240005,208.460007,208.779999,184.878448,88939300,779
11/4/2016,208.910004,209.889999,208.380005,208.550003,184.674759,109122100,780
11/7/2016,208.550003,213.190002,208.550003,213.149994,188.748138,109794900,781
11/8/2016,212.690002,214.770004,212.380005,214.110001,189.598282,106772100,782
11/9/2016,212.369995,217.100006,212.339996,216.380005,191.608429,258429000,783
11/10/2016,217.300003,218.309998,215.220001,216.919998,192.086594,172113300,784
11/11/2016,216.080002,216.699997,215.320007,216.419998,191.643829,100552700,785
11/14/2016,217.029999,217.270004,215.720001,216.589996,191.794357,94580000,786
11/15/2016,217.039993,218.279999,216.800003,218.279999,193.290848,91652600,787
11/16/2016,217.559998,218.139999,217.419998,217.869995,192.92778,65617700,788
11/17/2016,218.050003,219.059998,217.919998,218.990005,193.919617,69797200,789
11/18/2016,219.070007,219.270004,218.289993,218.5,193.485718,86265800,790
11/21/2016,219.169998,220.179993,219,220.149994,194.946793,72402600,791
11/22/2016,220.509995,220.789993,219.729996,220.580002,195.327576,67429000,792
11/23/2016,219.979996,220.759995,219.75,220.699997,195.433838,56620200,793
11/25/2016,221.100006,221.559998,221.009995,221.520004,196.159988,37872300,794
11/28/2016,221.160004,221.479996,220.360001,220.479996,195.239014,76572500,795
11/29/2016,220.520004,221.440002,220.169998,220.910004,195.619781,69886700,796
11/30/2016,221.630005,221.820007,220.309998,220.380005,195.150482,113291800,797
12/1/2016,220.729996,220.729996,219.149994,219.570007,194.433212,79040500,798
12/2/2016,219.669998,220.25,219.259995,219.679993,194.530579,74840300,799
12/5/2016,220.649994,221.399994,220.419998,221,195.699478,67837800,800
12/6/2016,221.220001,221.740005,220.660004,221.699997,196.319366,59877400,801
12/7/2016,221.520004,224.669998,221.380005,224.600006,198.88736,110738100,802
12/8/2016,224.570007,225.699997,224.259995,225.149994,199.37439,99714400,803
12/9/2016,225.410004,226.529999,225.369995,226.509995,200.57872,88005800,804
12/12/2016,226.399994,226.960007,225.759995,226.25,200.348465,102016100,805
12/13/2016,227.020004,228.339996,227,227.759995,201.685623,110477500,806
12/14/2016,227.410004,228.229996,225.369995,225.880005,200.020859,142501800,807
12/15/2016,226.160004,227.809998,225.889999,226.809998,200.84433,124972600,808
12/16/2016,226.009995,226.080002,224.669998,225.039993,200.451553,156420200,809
12/19/2016,225.25,226.020004,225.080002,225.529999,200.888031,90341100,810
12/20/2016,226.149994,226.570007,225.880005,226.399994,201.662918,89838800,811
12/21/2016,226.25,226.449997,225.770004,225.770004,201.101761,67909000,812
12/22/2016,225.600006,225.740005,224.919998,225.380005,200.754425,56219100,813
12/23/2016,225.429993,225.720001,225.210007,225.710007,201.048355,36697800,814
12/27/2016,226.020004,226.729996,226,226.270004,201.547119,42672500,815
12/28/2016,226.570007,226.589996,224.270004,224.399994,199.881439,64095000,816
12/29/2016,224.479996,224.889999,223.839996,224.350006,199.836945,48696100,817
12/30/2016,224.729996,224.830002,222.729996,223.529999,199.106491,108998300,818
1/3/2017,225.039993,225.830002,223.880005,225.240005,200.629669,91366500,819
1/4/2017,225.619995,226.75,225.610001,226.580002,201.823303,78744400,820
1/5/2017,226.270004,226.580002,225.479996,226.399994,201.662918,78379000,821
1/6/2017,226.529999,227.75,225.899994,227.210007,202.384445,71559900,822
1/9/2017,226.910004,227.070007,226.419998,226.460007,201.71637,46939700,823
1/10/2017,226.479996,227.449997,226.009995,226.460007,201.71637,63771900,824
1/11/2017,226.360001,227.100006,225.589996,227.100006,202.286453,74650000,825
1/12/2017,226.5,226.75,224.960007,226.529999,201.778732,72113200,826
1/13/2017,226.729996,227.399994,226.690002,227.050003,202.241959,62717900,827
1/17/2017,226.309998,226.779999,225.800003,226.25,201.529312,61240800,828
1/18/2017,226.539993,226.800003,225.899994,226.75,201.97467,54793300,829
1/19/2017,226.839996,227,225.410004,225.910004,201.226486,66608800,830
1/20/2017,226.699997,227.309998,225.970001,226.740005,201.965805,129168600,831
1/23/2017,226.740005,226.809998,225.270004,226.149994,201.440262,75061600,832
1/24/2017,226.399994,228.080002,226.270004,227.600006,202.731812,95555300,833
1/25/2017,228.699997,229.570007,228.509995,229.570007,204.486588,84437700,834
1/26/2017,229.399994,229.710007,229.009995,229.330002,204.272812,59970700,835
1/27/2017,229.419998,229.589996,228.759995,228.970001,203.952179,59711100,836
1/30/2017,228.169998,228.199997,226.410004,227.550003,202.687241,79737300,837
1/31/2017,226.979996,227.600006,226.320007,227.529999,202.669464,75880800,838
2/1/2017,227.529999,228.589996,226.940002,227.619995,202.749649,79117700,839
2/2/2017,227.619995,228.100006,226.820007,227.770004,202.883255,69657600,840
2/3/2017,228.820007,229.550003,228.460007,229.339996,204.281708,80563200,841
2/6/2017,228.869995,229.330002,228.539993,228.929993,203.916504,57790100,842
2/7/2017,229.380005,229.660004,228.720001,228.940002,203.925446,57931200,843
2/8/2017,228.940002,229.389999,228.309998,229.240005,204.192627,51566200,844
2/9/2017,229.240005,230.949997,229.240005,230.600006,205.404037,65955200,845
2/10/2017,231,231.770004,230.619995,231.509995,206.214584,66015900,846
2/13/2017,232.080002,233.070007,232.050003,232.770004,207.33696,55182100,847
2/14/2017,232.559998,233.710007,232.160004,233.699997,208.165314,71109000,848
2/15/2017,233.449997,235.139999,233.389999,234.919998,209.252029,86785800,849
2/16/2017,234.949997,235.160004,233.850006,234.720001,209.073898,84722400,850
2/17/2017,233.949997,235.089996,233.929993,235.089996,209.403427,77204100,851
2/21/2017,235.520004,236.690002,235.509995,236.490005,210.650497,88946100,852
2/22/2017,236.020004,236.539993,235.830002,236.279999,210.463425,62115200,853
2/23/2017,236.880005,236.899994,235.559998,236.440002,210.605927,74615900,854
2/24/2017,235.460007,236.789993,235.410004,236.740005,210.873169,82381600,855
2/27/2017,236.639999,237.309998,236.350006,237.110001,211.202759,56515400,856
2/28/2017,236.669998,236.949997,236.020004,236.470001,210.63266,96961900,857
3/1/2017,238.389999,240.320007,238.369995,239.779999,213.580978,149158200,858
3/2/2017,239.559998,239.570007,238.210007,238.270004,212.235977,70246000,859
3/3/2017,238.169998,238.610001,237.729996,238.419998,212.369629,81974300,860
3/6/2017,237.5,238.119995,237.009995,237.710007,211.737198,55391500,861
3/7/2017,237.360001,237.770004,236.759995,237,211.104767,65103700,862
3/8/2017,237.339996,237.639999,236.399994,236.559998,210.71283,78168800,863
3/9/2017,236.699997,237.240005,235.740005,236.860001,210.980026,90683900,864
3/10/2017,237.970001,238.020004,236.589996,237.690002,211.719345,81991700,865
3/13/2017,237.619995,237.860001,237.240005,237.809998,211.826233,57256800,866
3/14/2017,237.179993,237.240005,236.190002,236.899994,211.015686,59880800,867
3/15/2017,237.559998,239.440002,237.289993,238.949997,212.841721,96081800,868
3/16/2017,239.110001,239.199997,238.100006,238.479996,212.42305,78344000,869
3/17/2017,237.75,237.970001,237.029999,237.029999,212.050018,89002100,870
3/20/2017,237.029999,237.360001,236.320007,236.770004,211.817368,52537000,871
3/21/2017,237.470001,237.610001,233.580002,233.729996,209.097778,131809300,872
3/22/2017,233.770004,234.610001,233.050003,234.279999,209.589828,97569200,873
3/23/2017,234.279999,235.339996,233.600006,234.029999,209.366119,100410300,874
3/24/2017,234.380005,235.039993,232.960007,233.860001,209.214081,112504900,875
3/27/2017,231.929993,233.919998,231.610001,233.619995,208.999329,87454500,876
3/28/2017,233.270004,235.809998,233.139999,235.320007,210.520187,93483900,877
3/29/2017,234.990005,235.809998,234.729996,235.539993,210.71701,61950400,878
3/30/2017,235.470001,236.520004,235.270004,236.289993,211.388,56737900,879
3/31/2017,235.899994,236.509995,235.679993,235.740005,210.895966,73733100,880
4/3/2017,235.800003,236.029999,233.910004,235.330002,210.52916,85546500,881
4/4/2017,235,235.580002,234.559998,235.479996,210.663345,56466200,882
4/5/2017,236.259995,237.389999,234.539993,234.779999,210.037094,108800600,883
4/6/2017,234.940002,236.039993,234.429993,235.440002,210.627563,69135800,884
4/7/2017,235.149994,236,234.639999,235.199997,210.412857,74412300,885
4/10/2017,235.360001,236.259995,234.729996,235.339996,210.538086,67615300,886
4/11/2017,234.899994,235.179993,233.339996,235.059998,210.287598,88045300,887
4/12/2017,234.740005,234.960007,233.770004,234.029999,209.366119,81864400,888
4/13/2017,233.639999,234.490005,232.509995,232.509995,208.006332,92880400,889
4/17/2017,233.110001,234.570007,232.880005,234.570007,209.849274,68405400,890
4/18/2017,233.720001,234.490005,233.080002,233.869995,209.222992,83225800,891
4/19/2017,234.520004,234.949997,233.179993,233.440002,208.838333,68699900,892
4/20/2017,234.149994,235.850006,233.779999,235.339996,210.538086,92572200,893
4/21/2017,235.25,235.309998,234.130005,234.589996,209.867157,110389800,894
4/24/2017,237.179993,237.410004,234.559998,237.169998,212.175247,119209900,895
4/25/2017,237.910004,238.949997,237.809998,238.550003,213.409805,76698300,896
4/26/2017,238.509995,239.529999,238.350006,238.399994,213.275574,84702500,897
4/27/2017,238.770004,238.949997,237.979996,238.600006,213.454529,57410300,898
4/28/2017,238.899994,238.929993,237.929993,238.080002,212.989334,63532800,899
5/1/2017,238.679993,239.169998,238.199997,238.679993,213.526077,66882500,900
5/2/2017,238.839996,238.979996,238.300003,238.770004,213.606613,57375700,901
5/3/2017,238.770004,238.880005,237.699997,238.479996,213.347214,73137700,902
5/4/2017,238.830002,238.919998,237.779999,238.759995,213.597672,61462700,903
5/5/2017,239.190002,239.720001,238.679993,239.699997,214.438583,62001300,904
5/8/2017,239.75,239.919998,239.169998,239.660004,214.402832,48385700,905
5/9/2017,239.960007,240.190002,239.039993,239.440002,214.205963,51363200,906
5/10/2017,239.389999,239.869995,239.149994,239.869995,214.590668,54293800,907
5/11/2017,239.350006,239.570007,238.130005,239.380005,214.152344,62358300,908
5/12/2017,239.089996,239.429993,238.669998,238.979996,213.794495,53912700,909
5/15/2017,239.470001,240.440002,239.449997,240.300003,214.975388,61918900,910
5/16/2017,240.639999,240.669998,239.630005,240.080002,214.778595,51241800,911
5/17/2017,240.080002,240.080002,235.75,235.820007,210.967468,172174100,912
5/18/2017,235.729996,237.75,235.429993,236.770004,211.817368,107047700,913
5/19/2017,237.330002,239.080002,237.270004,238.309998,213.195114,115011400,914
5/22/2017,238.899994,239.710007,238.820007,239.520004,214.277573,61010600,915
5/23/2017,239.949997,240.240005,239.509995,240.050003,214.75174,48341700,916
5/24/2017,240.320007,240.729996,239.929993,240.610001,215.252686,46927700,917
5/25/2017,241.199997,242.080002,240.960007,241.759995,216.28157,64071700,918
5/26/2017,241.539993,241.899994,241.449997,241.710007,216.236771,46629900,919
5/30/2017,241.339996,241.789993,241.160004,241.5,216.048935,35201900,920
5/31/2017,241.839996,241.880005,240.639999,241.440002,215.995224,91796000,921
6/1/2017,241.970001,243.380005,241.639999,243.360001,217.712891,68962000,922
6/2/2017,243.419998,244.350006,243.080002,244.169998,218.437531,88666100,923
6/5/2017,243.970001,244.300003,243.759995,243.990005,218.276505,44698800,924
6/6/2017,243.339996,243.979996,243.119995,243.210007,217.57869,50375400,925
6/7/2017,243.600006,243.919998,242.830002,243.660004,217.981247,54144300,926
6/8/2017,243.770004,244.330002,243.169998,243.779999,218.088623,65950700,927
6/9/2017,244.089996,245.009995,241.949997,243.410004,217.75766,132256400,928
6/12/2017,243.130005,243.419998,242.380005,243.360001,217.712891,86108100,929
6/13/2017,243.979996,244.610001,243.580002,244.550003,218.777466,60067000,930
6/14/2017,244.860001,244.869995,243.289993,244.240005,218.500137,78602300,931
6/15/2017,242.679993,243.910004,242.360001,243.770004,218.079651,66464900,932
6/16/2017,242.770004,242.830002,241.630005,242.639999,218.127304,84553100,933
6/19/2017,243.589996,244.729996,243.479996,244.660004,219.943283,65123800,934
6/20/2017,244.25,244.259995,242.990005,243.009995,218.459915,56906400,935
6/21/2017,243.460007,243.589996,242.410004,242.949997,218.406036,55977600,936
6/22/2017,242.960007,243.529999,242.639999,242.839996,218.307098,44148100,937
6/23/2017,242.910004,243.509995,242.470001,243.130005,218.567825,66986800,938
6/26/2017,243.899994,244.380005,243.050003,243.289993,218.71167,56700500,939
6/27/2017,243.039993,243.380005,241.309998,241.330002,216.949677,82247700,940
6/28/2017,242.5,243.720001,242.229996,243.490005,218.891464,70042600,941
6/29/2017,243.660004,243.720001,239.960007,241.350006,216.967667,106949700,942
6/30/2017,242.279999,242.710007,241.580002,241.800003,217.372192,86820700,943
7/3/2017,242.880005,243.380005,242.210007,242.210007,217.740814,39153800,944
7/5/2017,242.630005,243.009995,241.699997,242.770004,218.244217,54427600,945
7/6/2017,241.889999,242.029999,240.339996,240.550003,216.248474,65400800,946
7/7/2017,241.210007,242.279999,240.559998,242.110001,217.650909,57972300,947
7/10/2017,242.110001,242.800003,241.759995,242.369995,217.884583,36663300,948
7/11/2017,242.369995,242.550003,240.850006,242.190002,217.722809,50354600,949
7/12/2017,243.300003,244.199997,243.300003,244.009995,219.358917,59610400,950
7/13/2017,244.020004,244.550003,243.759995,244.419998,219.727478,39471600,951
7/14/2017,244.419998,245.970001,244.309998,245.559998,220.75235,60262700,952
7/17/2017,245.470001,245.910004,245.330002,245.529999,220.725342,33531900,953
7/18/2017,245.059998,245.720001,244.669998,245.660004,220.842255,42742500,954
7/19/2017,246.020004,247,246.009995,246.990005,222.037903,51034300,955
7/20/2017,247.279999,247.419998,246.470001,247.100006,222.136734,47135200,956
7/21/2017,246.440002,246.910004,246.179993,246.880005,221.938995,82340800,957
7/24/2017,246.789993,246.979996,246.279999,246.820007,221.88504,46622300,958
7/25/2017,247.679993,247.800003,247.160004,247.419998,222.424454,54915600,959
7/26/2017,247.75,247.789993,247.130005,247.429993,222.433395,47575400,960
7/27/2017,247.960007,248,245.679993,247.199997,222.226593,70766600,961
7/28/2017,246.649994,247.059998,246.130005,246.910004,221.965958,50088400,962
7/31/2017,247.369995,247.479996,246.529999,246.770004,221.840118,65838700,963
8/1/2017,247.460007,247.5,246.720001,247.320007,222.334549,55050400,964
8/2/2017,247.470001,247.600006,246.369995,247.440002,222.442429,47211200,965
8/3/2017,247.309998,247.339996,246.639999,246.960007,222.010925,40856000,966
8/4/2017,247.520004,247.789993,246.970001,247.410004,222.415451,60191800,967
8/7/2017,247.490005,247.869995,247.369995,247.869995,222.828949,31995000,968
8/8/2017,247.509995,248.910004,246.830002,247.259995,222.280594,61719400,969
8/9/2017,246.470001,247.309998,246.059998,247.25,222.271591,62632600,970
8/10/2017,246.289993,246.440002,243.699997,243.759995,219.134171,120479500,971
8/11/2017,244.020004,244.800003,243.75,244.119995,219.457825,74869900,972
8/14/2017,245.589996,246.789993,245.550003,246.539993,221.633347,73291900,973
8/15/2017,246.979996,247,246.160004,246.509995,221.606354,55242700,974
8/16/2017,247.110001,247.570007,246.449997,246.940002,221.992905,56715500,975
8/17/2017,246.240005,246.600006,243.089996,243.089996,218.531845,128490400,976
8/18/2017,242.899994,244.190002,242.199997,242.710007,218.190277,136748000,977
8/21/2017,242.639999,243.199997,241.830002,242.899994,218.361038,65469700,978
8/22/2017,243.570007,245.619995,243.550003,245.440002,220.64444,63140100,979
8/23/2017,244.330002,245.050003,244.160004,244.559998,219.853363,50203800,980
8/24/2017,245,245.179993,243.75,243.990005,219.340988,50741700,981
8/25/2017,244.899994,245.610001,244.389999,244.559998,219.853363,64445900,982
8/28/2017,245.169998,245.199997,244.089996,244.570007,219.862335,40565600,983
8/29/2017,243.059998,245.149994,242.929993,244.850006,220.114044,51135700,984
8/30/2017,244.830002,246.320007,244.619995,246.009995,221.156876,62030800,985
8/31/2017,246.720001,247.770004,246.050003,247.490005,222.487381,103803900,986
9/1/2017,247.919998,248.330002,247.669998,247.839996,222.801971,62007000,987
9/5/2017,247.259995,247.520004,244.949997,246.059998,221.201843,91398800,988
9/6/2017,246.839996,247.279999,246.229996,246.899994,221.956955,57916900,989
9/7/2017,247.25,247.270004,246.399994,246.869995,221.929977,58034700,990
9/8/2017,246.539993,247.110001,246.300003,246.580002,221.669281,63832800,991
9/11/2017,248.039993,249.300003,248.020004,249.210007,224.033585,71364800,992
9/12/2017,249.630005,250.089996,249.419998,250.050003,224.788696,56896000,993
9/13/2017,249.720001,250.210007,249.589996,250.169998,224.896622,59228000,994
9/14/2017,249.800003,250.320007,249.600006,250.089996,224.824707,95446300,995
9/15/2017,248.690002,249.289993,248.570007,249.190002,225.127365,95432400,996
9/18/2017,249.610001,250.119995,249.279999,249.720001,225.606186,46235200,997
9/19/2017,250,250.070007,249.600006,249.970001,225.832077,47108100,998
9/20/2017,250.070007,250.190002,248.919998,250.059998,225.913315,59574100,999
9/21/2017,249.880005,249.979996,249.190002,249.389999,225.30806,48211400,1000
9/22/2017,249.050003,249.630005,249.020004,249.440002,225.35321,51214000,1001
9/25/2017,249.149994,249.550003,248.080002,248.929993,224.892456,57064400,1002
9/26/2017,249.419998,249.699997,248.809998,249.080002,225.027985,54082000,1003
